Year,Cause Name,State,State Code,Deaths,Age-adjusted Death Rate
2009,Influenza and pneumonia,Maryland,MD,976,16.9
2009,Influenza and pneumonia,Massachusetts,MA,1348,17
2009,Influenza and pneumonia,Michigan,MI,1613,14.5
2009,Influenza and pneumonia,Minnesota,MN,618,10.3
2009,Influenza and pneumonia,Mississippi,MS,578,19.9
2009,Influenza and pneumonia,Missouri,MO,1330,19.7
2009,Influenza and pneumonia,Montana,MT,176,14.8
2009,Influenza and pneumonia,Nebraska,NE,266,12.3
2009,Influenza and pneumonia,Nevada,NV,542,23.3
2009,Influenza and pneumonia,New Hampshire,NH,194,13.1
2009,Influenza and pneumonia,New Jersey,NJ,1309,13
2009,Influenza and pneumonia,New Mexico,NM,344,16.7
2009,Influenza and pneumonia,New York,NY,4527,20.5
2009,Influenza and pneumonia,North Carolina,NC,1752,18.7
2009,Influenza and pneumonia,North Dakota,ND,138,15.7
2009,Influenza and pneumonia,Ohio,OH,2040,15.4
2009,Influenza and pneumonia,Oklahoma,OK,879,22.6
2009,Influenza and pneumonia,Oregon,OR,507,11.7
2009,Influenza and pneumonia,Pennsylvania,PA,2601,15.6
2009,Influenza and pneumonia,Rhode Island,RI,222,16.1
2009,Influenza and pneumonia,South Carolina,SC,759,16.4
2009,Influenza and pneumonia,South Dakota,SD,134,12.9
2009,Influenza and pneumonia,Tennessee,TN,1390,21.6
2009,Influenza and pneumonia,Texas,TX,3387,16.5
2009,Influenza and pneumonia,Utah,UT,332,16.3
2009,Influenza and pneumonia,Vermont,VT,52,7
2009,Influenza and pneumonia,Virginia,VA,1237,16.3
2009,Influenza and pneumonia,Washington,WA,728,10.6
2009,Influenza and pneumonia,West Virginia,WV,443,19.7
2009,Influenza and pneumonia,Wisconsin,WI,979,14.6
2009,Influenza and pneumonia,Wyoming,WY,142,26.7
2009,Kidney disease,Alabama,AL,1180,23.4
2009,Kidney disease,Alaska,AK,47,12.7
2009,Kidney disease,Arizona,AZ,546,8.3
2009,Kidney disease,Arkansas,AR,680,21.1
2009,Kidney disease,California,CA,3033,8.6
2009,Kidney disease,Colorado,CO,447,10.3
2009,Kidney disease,Connecticut,CT,585,13.3
2009,Kidney disease,Delaware,DE,176,17.7
2009,Kidney disease,District of Columbia,DC,57,10.4
2009,Kidney disease,Georgia,GA,1866,23.2
2009,Kidney disease,Florida,FL,3050,12.2
2009,Kidney disease,Hawaii,HI,225,14.2
2009,Kidney disease,Idaho,ID,186,12.4
2009,Kidney disease,Illinois,IL,2695,20.2
2009,Kidney disease,Indiana,IN,1442,21.2
2009,Kidney disease,Iowa,IA,302,7.6
2009,Kidney disease,Kansas,KS,556,17.3
2009,Kidney disease,Kentucky,KY,945,21.1
2009,Kidney disease,Louisiana,LA,1160,26.6
2009,Kidney disease,Maine,ME,272,16.3
2009,Kidney disease,Maryland,MD,803,13.9
2009,Kidney disease,Massachusetts,MA,1269,16.1
2009,Kidney disease,Michigan,MI,1650,14.9
2009,Kidney disease,Minnesota,MN,807,13.7
2009,Kidney disease,Mississippi,MS,700,23.7
2009,Kidney disease,Missouri,MO,1223,18.3
2009,Kidney disease,Montana,MT,129,11.3
2009,Kidney disease,Nebraska,NE,258,12.1
2009,Kidney disease,Nevada,NV,446,19
2009,Kidney disease,New Hampshire,NH,165,11.4
2009,Kidney disease,New Jersey,NJ,1709,17.2
2009,Kidney disease,New Mexico,NM,274,13.2
2009,Kidney disease,New York,NY,2426,11.1
2009,Kidney disease,North Carolina,NC,1828,19.2
2009,Kidney disease,North Dakota,ND,118,13.3
2009,Kidney disease,Ohio,OH,1909,14.4
2009,Kidney disease,Oklahoma,OK,637,16.2
2009,Kidney disease,Oregon,OR,387,8.9
2009,Kidney disease,Pennsylvania,PA,3054,18.4
2009,Kidney disease,Rhode Island,RI,190,13.7
2009,Kidney disease,South Carolina,SC,893,18.8
2009,Kidney disease,South Dakota,SD,102,10.1
2009,Kidney disease,Tennessee,TN,949,14.5
2009,Kidney disease,Texas,TX,3694,17.9
2009,Kidney disease,Utah,UT,212,10.7
2009,Kidney disease,Vermont,VT,49,6.8
2009,Kidney disease,Virginia,VA,1521,19.7
2009,Kidney disease,Washington,WA,509,7.5
2009,Kidney disease,West Virginia,WV,504,21.9
2009,Kidney disease,Wisconsin,WI,994,15.1
2009,Kidney disease,Wyoming,WY,76,14
2009,Stroke,Alabama,AL,2675,53.6
2009,Stroke,Alaska,AK,162,41.8
2009,Stroke,Arizona,AZ,2072,31.7
2009,Stroke,Arkansas,AR,1694,52.9
2009,Stroke,California,CA,13506,38.5
2009,Stroke,Colorado,CO,1532,35.2
2009,Stroke,Connecticut,CT,1460,32.4
2009,Stroke,Delaware,DE,415,42.5
2009,Stroke,District of Columbia,DC,199,34.6
2009,Stroke,Florida,FL,8395,33.2
2009,Stroke,Georgia,GA,3732,46.9
2009,Stroke,Hawaii,HI,671,41
2009,Stroke,Idaho,ID,627,41.6
2009,Stroke,Illinois,IL,5258,39
2009,Stroke,Indiana,IN,3004,44
2009,Stroke,Iowa,IA,1635,41.2
2009,Stroke,Kansas,KS,1416,43.2
2009,Stroke,Kentucky,KY,2064,46.4
2009,Stroke,Louisiana,LA,2061,47.4
2009,Stroke,Maine,ME,647,38
2009,Stroke,Maryland,MD,2288,39.4
2009,Stroke,Massachusetts,MA,2579,32.5
2009,Stroke,Michigan,MI,4435,39.8
2009,Stroke,Minnesota,MN,2033,34.4
2009,Stroke,Mississippi,MS,1436,48.8
2009,Stroke,Missouri,MO,3017,44.9
2009,Stroke,Montana,MT,462,39.5
2009,Stroke,Nebraska,NE,857,40.1
2009,Stroke,Nevada,NV,859,36.9
2009,Stroke,New Hampshire,NH,499,34.1
2009,Stroke,New Jersey,NJ,3265,32.6
2009,Stroke,New Mexico,NM,726,35.2
2009,Stroke,New York,NY,5950,27
2009,Stroke,North Carolina,NC,4442,47.2
2009,Stroke,North Dakota,ND,337,38.2
2009,Stroke,Ohio,OH,5576,41.8
2009,Stroke,Oklahoma,OK,1961,50.1
2009,Stroke,Oregon,OR,1912,43.5
2009,Stroke,Pennsylvania,PA,6842,40.7
2009,Stroke,Rhode Island,RI,429,31.4
2009,Stroke,South Carolina,SC,2400,51.3
2009,Stroke,South Dakota,SD,418,40.2
2009,Stroke,Tennessee,TN,3156,48.7
2009,Stroke,Texas,TX,9137,45.2
2009,Stroke,Utah,UT,738,37.6
2009,Stroke,Vermont,VT,221,29.7
2009,Stroke,Virginia,VA,3244,42.5
2009,Stroke,Washington,WA,2591,38.6
2009,Stroke,West Virginia,WV,1073,46.7
2009,Stroke,Wisconsin,WI,2501,37.7
2009,Stroke,Wyoming,WY,233,42.6
2009,Suicide,Alabama,AL,673,13.7
2009,Suicide,Alaska,AK,143,20
2009,Suicide,Arizona,AZ,1060,16.7
2009,Suicide,Arkansas,AR,422,14.5
2009,Suicide,California,CA,3823,10.2
2009,Suicide,Colorado,CO,941,18.7
2009,Suicide,Connecticut,CT,316,8.5
2009,Suicide,Delaware,DE,107,11.7
2009,Suicide,District of Columbia,DC,29,4.4
2009,Suicide,Florida,FL,2858,14.4
2009,Suicide,Georgia,GA,1134,11.9
2009,Suicide,Hawaii,HI,175,12.5
2009,Suicide,Idaho,ID,304,20.3
2009,Suicide,Illinois,IL,1177,9.1
2009,Suicide,Indiana,IN,828,12.8
2009,Suicide,Iowa,IA,361,11.9
2009,Suicide,Kansas,KS,382,13.6
2009,Suicide,Kentucky,KY,592,13.5
2009,Suicide,Louisiana,LA,490,10.9
2009,Suicide,Maine,ME,197,14
2009,Suicide,Maryland,MD,551,9.3
2009,Suicide,Massachusetts,MA,530,7.8
2009,Suicide,Michigan,MI,1169,11.5
2009,Suicide,Minnesota,MN,584,10.8
2009,Suicide,Mississippi,MS,381,13.1
2009,Suicide,Missouri,MO,860,14.3
2009,Suicide,Montana,MT,219,21.2
2009,Suicide,Nebraska,NE,170,9.3
2009,Suicide,Nevada,NV,505,18.7
2009,Suicide,New Hampshire,NH,166,11.9
2009,Suicide,New Jersey,NJ,557,6.2
2009,Suicide,New Mexico,NM,376,18.2
2009,Suicide,New York,NY,1417,7
2009,Suicide,North Carolina,NC,1174,12.2
2009,Suicide,North Dakota,ND,90,13.9
2009,Suicide,Ohio,OH,1176,10
2009,Suicide,Oklahoma,OK,567,15.3
2009,Suicide,Oregon,OR,644,16.2
2009,Suicide,Pennsylvania,PA,1631,12.2
2009,Suicide,Rhode Island,RI,118,10.8
2009,Suicide,South Carolina,SC,619,13
2009,Suicide,South Dakota,SD,129,16.3
2009,Suicide,Tennessee,TN,947,14.6
2009,Suicide,Texas,TX,2809,11.6
2009,Suicide,Utah,UT,449,17.9
2009,Suicide,Vermont,VT,87,13
2009,Suicide,Virginia,VA,963,11.7
2009,Suicide,Washington,WA,921,13.3
2009,Suicide,West Virginia,WV,253,13.1
2009,Suicide,Wisconsin,WI,724,12.5
2009,Suicide,Wyoming,WY,111,20.4
2009,Unintentional injuries,Alabama,AL,2351,49
2009,Unintentional injuries,Alaska,AK,340,53.3
2009,Unintentional injuries,Arizona,AZ,2919,45.5
2009,Unintentional injuries,Arkansas,AR,1473,50.2
2009,Unintentional injuries,California,CA,10860,29.4
2009,Unintentional injuries,Colorado,CO,2144,44.5
2009,Unintentional injuries,Connecticut,CT,1293,33
2009,Unintentional injuries,Delaware,DE,333,36.8
2009,Unintentional injuries,District of Columbia,DC,145,24.6
2009,Unintentional injuries,Florida,FL,8746,43.4
2009,Unintentional injuries,Georgia,GA,3812,42.1
2009,Unintentional injuries,Hawaii,HI,436,30.2
2009,Unintentional injuries,Idaho,ID,670,44
2009,Unintentional injuries,Illinois,IL,3961,30.4
2009,Unintentional injuries,Indiana,IN,2577,39.3
2009,Unintentional injuries,Iowa,IA,1255,37
2009,Unintentional injuries,Kansas,KS,1273,42.9
2009,Unintentional injuries,Kentucky,KY,2394,55.1
2009,Unintentional injuries,Louisiana,LA,2142,48
2009,Unintentional injuries,Maine,ME,602,40.9
2009,Unintentional injuries,Maryland,MD,1415,24.3
2009,Unintentional injuries,Massachusetts,MA,2076,29.3
2009,Unintentional injuries,Michigan,MI,3682,35.8
2009,Unintentional injuries,Minnesota,MN,2037,36.2
2009,Unintentional injuries,Mississippi,MS,1658,56.4
2009,Unintentional injuries,Missouri,MO,2939,47.5
2009,Unintentional injuries,Montana,MT,619,60.3
2009,Unintentional injuries,Nebraska,NE,683,35.6
2009,Unintentional injuries,Nevada,NV,1025,39
2009,Unintentional injuries,New Hampshire,NH,482,34.8
2009,Unintentional injuries,New Jersey,NJ,1875,20.1
2009,Unintentional injuries,New Mexico,NM,1281,63.8
2009,Unintentional injuries,New York,NY,4891,23.9
2009,Unintentional injuries,North Carolina,NC,4136,43.6
2009,Unintentional injuries,North Dakota,ND,324,44.1
2009,Unintentional injuries,Ohio,OH,4012,33.1
2009,Unintentional injuries,Oklahoma,OK,2284,61.2
2009,Unintentional injuries,Oregon,OR,1598,39.3
2009,Unintentional injuries,Pennsylvania,PA,5477,39.4
2009,Unintentional injuries,Rhode Island,RI,428,36.1
2009,Unintentional injuries,South Carolina,SC,2229,48
2009,Unintentional injuries,South Dakota,SD,349,40.7
2009,Unintentional injuries,Tennessee,TN,3231,50.6
2009,Unintentional injuries,Texas,TX,9349,40.2
2009,Unintentional injuries,Utah,UT,899,38.2
2009,Unintentional injuries,Vermont,VT,308,43.5
2009,Unintentional injuries,Virginia,VA,2622,33.3
2009,Unintentional injuries,Washington,WA,2696,39.4
2009,Unintentional injuries,West Virginia,WV,942,48.2
2009,Unintentional injuries,Wisconsin,WI,2449,40
2009,Unintentional injuries,Wyoming,WY,299,53.7
2008,All causes,Alabama,AL,47707,959.7
2008,All causes,Alaska,AK,3494,761.3
2008,All causes,Arizona,AZ,45823,714.5
2008,All causes,Arkansas,AR,29322,927.3
2008,All causes,California,CA,234766,677.9
2008,All causes,Colorado,CO,31274,715.8
2008,All causes,Connecticut,CT,28794,671.9
2008,All causes,Delaware,DE,7622,793.5
2008,All causes,District of Columbia,DC,5140,897.6
2008,All causes,Florida,FL,170703,718.1
2008,All causes,Georgia,GA,69640,864.1
2008,All causes,Hawaii,HI,9501,613.6
2008,All causes,Idaho,ID,10962,736.8
2008,All causes,Illinois,IL,103471,782
2008,All causes,Indiana,IN,56752,843.8
2008,All causes,Iowa,IA,28541,752.6
2008,All causes,Kansas,KS,24975,794.3
2008,All causes,Kentucky,KY,41329,926.7
2008,All causes,Louisiana,LA,41220,946
2008,All causes,Maine,ME,12541,759.4
2008,All causes,Maryland,MD,43892,769.6
2008,All causes,Massachusetts,MA,53518,706.1
2008,All causes,Michigan,MI,88445,812
2008,All causes,Minnesota,MN,38499,674
2008,All causes,Mississippi,MS,28984,982.8
2008,All causes,Missouri,MO,56578,861.3
2008,All causes,Montana,MT,8913,788.7
2008,All causes,Nebraska,NE,15461,751.3
2008,All causes,Nevada,NV,19335,828.7
2008,All causes,New Hampshire,NH,10268,715.3
2008,All causes,New Jersey,NJ,70026,718.3
2008,All causes,New Mexico,NM,16005,788.6
2008,All causes,New York,NY,148698,693.7
2008,All causes,North Carolina,NC,77283,828.1
2008,All causes,North Dakota,ND,5871,713.3
2008,All causes,Ohio,OH,109767,844.3
2008,All causes,Oklahoma,OK,37014,956.5
2008,All causes,Oregon,OR,31967,753.2
2008,All causes,Pennsylvania,PA,127462,799.1
2008,All causes,Rhode Island,RI,9738,742.9
2008,All causes,South Carolina,SC,40289,867
2008,All causes,South Dakota,SD,7083,731.9
2008,All causes,Tennessee,TN,58820,913.4
2008,All causes,Texas,TX,164914,803.6
2008,All causes,Utah,UT,14040,703.8
2008,All causes,Vermont,VT,5211,722.5
2008,All causes,Virginia,VA,59100,776.7
2008,All causes,Washington,WA,48627,734.3
2008,All causes,West Virginia,WV,21557,964.3
2008,All causes,Wisconsin,WI,46815,730.3
2008,All causes,Wyoming,WY,4227,778.9
2008,Alzheimer's disease,Alabama,AL,1518,32.1
2008,Alzheimer's disease,Alaska,AK,80,27
2008,Alzheimer's disease,Arizona,AZ,2099,34
2008,Alzheimer's disease,Arkansas,AR,893,28.4
2008,Alzheimer's disease,California,CA,10098,29.5
2008,Alzheimer's disease,Colorado,CO,1353,33.4
2008,Alzheimer's disease,Connecticut,CT,839,17.8
2008,Alzheimer's disease,Delaware,DE,204,21.7
2008,Alzheimer's disease,District of Columbia,DC,132,22.5
2008,Alzheimer's disease,Florida,FL,4743,18.6
2008,Alzheimer's disease,Georgia,GA,1929,27.5
2008,Alzheimer's disease,Hawaii,HI,218,13.3
2008,Alzheimer's disease,Idaho,ID,393,27.2
2008,Alzheimer's disease,Illinois,IL,3192,23.6
2008,Alzheimer's disease,Indiana,IN,1971,29.3
2008,Alzheimer's disease,Iowa,IA,1332,31.5
2008,Alzheimer's disease,Kansas,KS,961,28.8
2008,Alzheimer's disease,Kentucky,KY,1370,32.3
2008,Alzheimer's disease,Louisiana,LA,1361,33.4
2008,Alzheimer's disease,Maine,ME,450,26.3
2008,Alzheimer's disease,Maryland,MD,1016,18.2
2008,Alzheimer's disease,Massachusetts,MA,1832,22.5
2008,Alzheimer's disease,Michigan,MI,2739,24.8
2008,Alzheimer's disease,Minnesota,MN,1344,22.3
2008,Alzheimer's disease,Mississippi,MS,916,32.9
2008,Alzheimer's disease,Missouri,MO,2010,30
2008,Alzheimer's disease,Montana,MT,294,25.4
2008,Alzheimer's disease,Nebraska,NE,610,27.3
2008,Alzheimer's disease,Nevada,NV,279,14.5
2008,Alzheimer's disease,New Hampshire,NH,393,27.4
2008,Alzheimer's disease,New Jersey,NJ,1857,18.2
2008,Alzheimer's disease,New Mexico,NM,366,19
2008,Alzheimer's disease,New York,NY,2303,10.3
2008,Alzheimer's disease,North Carolina,NC,2624,29.8
2008,Alzheimer's disease,North Dakota,ND,312,33.1
2008,Alzheimer's disease,Ohio,OH,4285,32
2008,Alzheimer's disease,Oklahoma,OK,1061,28
2008,Alzheimer's disease,Oregon,OR,1302,29.8
2008,Alzheimer's disease,Pennsylvania,PA,3863,22.1
2008,Alzheimer's disease,Rhode Island,RI,359,24.4
2008,Alzheimer's disease,South Carolina,SC,1492,34.7
2008,Alzheimer's disease,South Dakota,SD,402,37.4
2008,Alzheimer's disease,Tennessee,TN,2423,39.9
2008,Alzheimer's disease,Texas,TX,5280,28.6
2008,Alzheimer's disease,Utah,UT,409,22.5
2008,Alzheimer's disease,Vermont,VT,218,29.8
2008,Alzheimer's disease,Virginia,VA,1763,24.6
2008,Alzheimer's disease,Washington,WA,3105,47.1
2008,Alzheimer's disease,West Virginia,WV,662,29.7
2008,Alzheimer's disease,Wisconsin,WI,1655,24.4
2008,Alzheimer's disease,Wyoming,WY,125,24.3
2008,Cancer,Alabama,AL,10182,197.5
2008,Cancer,Alaska,AK,867,181.1
2008,Cancer,Arizona,AZ,10081,153.2
2008,Cancer,Arkansas,AR,6526,201.4
2008,Cancer,California,CA,54686,158.8
2008,Cancer,Colorado,CO,6719,150.9
2008,Cancer,Connecticut,CT,6830,164.8
2008,Cancer,Delaware,DE,1912,193.3
2008,Cancer,District of Columbia,DC,1143,201.6
2008,Cancer,Florida,FL,40814,169.5
2008,Cancer,Georgia,GA,14621,175.1
2008,Cancer,Hawaii,HI,2194,142.5
2008,Cancer,Idaho,ID,2511,166.7
2008,Cancer,Illinois,IL,24300,185
2008,Cancer,Indiana,IN,13137,194.3
2008,Cancer,Iowa,IA,6424,177.1
2008,Cancer,Kansas,KS,5294,173.1
2008,Cancer,Kentucky,KY,9589,207.8
2008,Cancer,Louisiana,LA,9197,205.7
2008,Cancer,Maine,ME,3093,185
2008,Cancer,Maryland,MD,10360,180.1
2008,Cancer,Massachusetts,MA,13031,177.2
2008,Cancer,Michigan,MI,20211,184.4
2008,Cancer,Minnesota,MN,9446,170.2
2008,Cancer,Mississippi,MS,6166,202.9
2008,Cancer,Missouri,MO,12523,189.5
2008,Cancer,Montana,MT,1862,161.3
2008,Cancer,Nebraska,NE,3376,169.7
2008,Cancer,Nevada,NV,4404,179.4
2008,Cancer,New Hampshire,NH,2576,177.3
2008,Cancer,New Jersey,NJ,16876,175
2008,Cancer,New Mexico,NM,3355,160.3
2008,Cancer,New York,NY,35351,166.9
2008,Cancer,North Carolina,NC,17453,181.3
2008,Cancer,North Dakota,ND,1354,171.4
2008,Cancer,Ohio,OH,24998,191.9
2008,Cancer,Oklahoma,OK,7657,193.1
2008,Cancer,Oregon,OR,7479,177
2008,Cancer,Pennsylvania,PA,28964,184.7
2008,Cancer,Rhode Island,RI,2227,178.1
2008,Cancer,South Carolina,SC,9199,190
2008,Cancer,South Dakota,SD,1570,168.4
2008,Cancer,Tennessee,TN,13162,197.2
2008,Cancer,Texas,TX,35713,169.9
2008,Cancer,Utah,UT,2492,125.4
2008,Cancer,Vermont,VT,1279,176.3
2008,Cancer,Virginia,VA,13983,179.1
2008,Cancer,Washington,WA,11618,175.5
2008,Cancer,West Virginia,WV,4605,198.5
2008,Cancer,Wisconsin,WI,11185,177.8
2008,Cancer,Wyoming,WY,874,156.7
2008,CLRD,Alabama,AL,2733,54.2
2008,CLRD,Alaska,AK,181,44.6
2008,CLRD,Arizona,AZ,2939,45.5
2008,CLRD,Arkansas,AR,1887,58.7
2008,CLRD,California,CA,13426,39.9
2008,CLRD,Colorado,CO,2188,52.5
2008,CLRD,Connecticut,CT,1505,35.3
2008,CLRD,Delaware,DE,472,48.9
2008,CLRD,District of Columbia,DC,139,25.2
2008,CLRD,Florida,FL,10198,41.1
2008,CLRD,Georgia,GA,3546,45.5
2008,CLRD,Hawaii,HI,293,19.2
2008,CLRD,Idaho,ID,703,48.2
2008,CLRD,Illinois,IL,5602,43.2
2008,CLRD,Indiana,IN,3878,58.1
2008,CLRD,Iowa,IA,1848,49.4
2008,CLRD,Kansas,KS,1626,52.8
2008,CLRD,Kentucky,KY,2926,65.2
2008,CLRD,Louisiana,LA,1896,44
2008,CLRD,Maine,ME,794,47.8
2008,CLRD,Maryland,MD,1982,35.8
2008,CLRD,Massachusetts,MA,2587,34.5
2008,CLRD,Michigan,MI,5185,47.8
2008,CLRD,Minnesota,MN,2096,37.8
2008,CLRD,Mississippi,MS,1520,51.6
2008,CLRD,Missouri,MO,3765,57.4
2008,CLRD,Montana,MT,691,61
2008,CLRD,Nebraska,NE,1047,51.6
2008,CLRD,Nevada,NV,1257,56.4
2008,CLRD,New Hampshire,NH,688,48.8
2008,CLRD,New Jersey,NJ,3280,33.9
2008,CLRD,New Mexico,NM,1001,49.7
2008,CLRD,New York,NY,6919,32.6
2008,CLRD,North Carolina,NC,4572,49.3
2008,CLRD,North Dakota,ND,355,43.4
2008,CLRD,Ohio,OH,6928,53.3
2008,CLRD,Oklahoma,OK,2694,68.9
2008,CLRD,Oregon,OR,1951,46.6
2008,CLRD,Pennsylvania,PA,6767,42
2008,CLRD,Rhode Island,RI,478,37.3
2008,CLRD,South Carolina,SC,2266,48.5
2008,CLRD,South Dakota,SD,491,50.7
2008,CLRD,Tennessee,TN,3545,54.7
2008,CLRD,Texas,TX,8874,45.1
2008,CLRD,Utah,UT,638,33.3
2008,CLRD,Vermont,VT,341,47.6
2008,CLRD,Virginia,VA,3023,40.6
2008,CLRD,Washington,WA,2930,45.6
2008,CLRD,West Virginia,WV,1590,68.9
2008,CLRD,Wisconsin,WI,2538,39.9
2008,CLRD,Wyoming,WY,311,58.5
2008,Diabetes,Alabama,AL,1386,27.2
2008,Diabetes,Alaska,AK,93,22.3
2008,Diabetes,Arizona,AZ,1173,18
2008,Diabetes,Arkansas,AR,901,28.1
2008,Diabetes,California,CA,7375,21.5
2008,Diabetes,Colorado,CO,767,17.6
2008,Diabetes,Connecticut,CT,624,14.7
2008,Diabetes,Delaware,DE,217,22.5
2008,Diabetes,District of Columbia,DC,156,27.5
2008,Diabetes,Florida,FL,5161,21.4
2008,Diabetes,Georgia,GA,1496,18
2008,Diabetes,Hawaii,HI,286,18.6
2008,Diabetes,Idaho,ID,356,23.9
2008,Diabetes,Illinois,IL,2846,21.6
2008,Diabetes,Indiana,IN,1683,24.9
2008,Diabetes,Iowa,IA,764,20.3
2008,Diabetes,Kansas,KS,706,22.7
2008,Diabetes,Kentucky,KY,1214,26.7
2008,Diabetes,Louisiana,LA,1332,30.3
2008,Diabetes,Maine,ME,344,20.8
2008,Diabetes,Maryland,MD,1239,21.6
2008,Diabetes,Massachusetts,MA,1079,14.5
2008,Diabetes,Michigan,MI,2752,25.2
2008,Diabetes,Minnesota,MN,1087,19.1
2008,Diabetes,Mississippi,MS,758,25.3
2008,Diabetes,Missouri,MO,1348,20.4
2008,Diabetes,Montana,MT,254,22.3
2008,Diabetes,Nebraska,NE,470,23.2
2008,Diabetes,Nevada,NV,373,15.6
2008,Diabetes,New Hampshire,NH,297,20.6
2008,Diabetes,New Jersey,NJ,2242,23.1
2008,Diabetes,New Mexico,NM,582,28.3
2008,Diabetes,New York,NY,3605,16.9
2008,Diabetes,North Carolina,NC,2170,22.7
2008,Diabetes,North Dakota,ND,201,25
2008,Diabetes,Ohio,OH,3565,27.2
2008,Diabetes,Oklahoma,OK,1103,28.3
2008,Diabetes,Oregon,OR,1025,24
2008,Diabetes,Pennsylvania,PA,3313,20.8
2008,Diabetes,Rhode Island,RI,195,15.1
2008,Diabetes,South Carolina,SC,1133,23.9
2008,Diabetes,South Dakota,SD,216,22.3
2008,Diabetes,Tennessee,TN,1733,26.4
2008,Diabetes,Texas,TX,5155,24.9
2008,Diabetes,Utah,UT,468,23.7
2008,Diabetes,Vermont,VT,151,21.1
2008,Diabetes,Virginia,VA,1534,19.8
2008,Diabetes,Washington,WA,1590,24.1
2008,Diabetes,West Virginia,WV,753,32.7
2008,Diabetes,Wisconsin,WI,1152,18.2
2008,Diabetes,Wyoming,WY,130,24.1
2008,Heart disease,Alabama,AL,12074,243.3
2008,Heart disease,Alaska,AK,634,150.1
2008,Heart disease,Arizona,AZ,10385,162.3
2008,Heart disease,Arkansas,AR,7516,236.1
2008,Heart disease,California,CA,60709,176.2
2008,Heart disease,Colorado,CO,6118,142.5
2008,Heart disease,Connecticut,CT,7355,165.6
2008,Heart disease,Delaware,DE,1777,184.3
2008,Heart disease,District of Columbia,DC,1389,244.3
2008,Heart disease,Florida,FL,42067,170.8
2008,Heart disease,Georgia,GA,15721,199.1
2008,Heart disease,Hawaii,HI,2313,147.7
2008,Heart disease,Idaho,ID,2330,157.1
2008,Heart disease,Illinois,IL,26078,195.1
2008,Heart disease,Indiana,IN,13663,201.6
2008,Heart disease,Iowa,IA,7284,185.5
2008,Heart disease,Kansas,KS,5643,175.4
2008,Heart disease,Kentucky,KY,10061,225.5
2008,Heart disease,Louisiana,LA,10347,238.5
2008,Heart disease,Maine,ME,2785,164.6
2008,Heart disease,Maryland,MD,11157,195.1
2008,Heart disease,Massachusetts,MA,12776,164.1
2008,Heart disease,Michigan,MI,24344,220.6
2008,Heart disease,Minnesota,MN,7367,126.6
2008,Heart disease,Mississippi,MS,7997,273.2
2008,Heart disease,Missouri,MO,14644,219.8
2008,Heart disease,Montana,MT,1975,170.6
2008,Heart disease,Nebraska,NE,3459,163.2
2008,Heart disease,Nevada,NV,4646,202
2008,Heart disease,New Hampshire,NH,2409,166
2008,Heart disease,New Jersey,NJ,19056,191.6
2008,Heart disease,New Mexico,NM,3275,161.3
2008,Heart disease,New York,NY,49324,225.8
2008,Heart disease,North Carolina,NC,17335,186.4
2008,Heart disease,North Dakota,ND,1391,160.8
2008,Heart disease,Ohio,OH,27324,206.9
2008,Heart disease,Oklahoma,OK,9767,252
2008,Heart disease,Oregon,OR,6519,150.8
2008,Heart disease,Pennsylvania,PA,33308,201.8
2008,Heart disease,Rhode Island,RI,2657,193.6
2008,Heart disease,South Carolina,SC,8996,193.4
2008,Heart disease,South Dakota,SD,1681,167.4
2008,Heart disease,Tennessee,TN,14661,228.1
2008,Heart disease,Texas,TX,38384,191.7
2008,Heart disease,Utah,UT,2844,148.7
2008,Heart disease,Vermont,VT,1216,166.2
2008,Heart disease,Virginia,VA,13675,180.6
2008,Heart disease,Washington,WA,10916,164
2008,Heart disease,West Virginia,WV,5264,232.5
2008,Heart disease,Wisconsin,WI,11275,172.2
2008,Heart disease,Wyoming,WY,937,171.9
2008,Influenza and pneumonia,Alabama,AL,912,18.7
2008,Influenza and pneumonia,Alaska,AK,51,13.2
2008,Influenza and pneumonia,Arizona,AZ,1068,16.8
2008,Influenza and pneumonia,Arkansas,AR,846,26.8
2008,Influenza and pneumonia,California,CA,6560,19.2
2008,Influenza and pneumonia,Colorado,CO,678,15.9
2008,Influenza and pneumonia,Connecticut,CT,694,15.1
2008,Influenza and pneumonia,Delaware,DE,135,14.4
2008,Influenza and pneumonia,District of Columbia,DC,78,13.9
2008,Influenza and pneumonia,Florida,FL,2300,9.4
2008,Influenza and pneumonia,Georgia,GA,1498,19.8
2008,Influenza and pneumonia,Hawaii,HI,270,17.1
2008,Influenza and pneumonia,Idaho,ID,206,14
2008,Influenza and pneumonia,Illinois,IL,2672,19.9
2008,Influenza and pneumonia,Indiana,IN,1318,19.5
2008,Influenza and pneumonia,Iowa,IA,829,20.3
2008,Influenza and pneumonia,Kansas,KS,743,22.5
2008,Influenza and pneumonia,Kentucky,KY,943,21.6
2008,Influenza and pneumonia,Louisiana,LA,894,21
2008,Influenza and pneumonia,Maine,ME,263,15.6
2008,Influenza and pneumonia,Maryland,MD,1008,17.9
2008,Influenza and pneumonia,Massachusetts,MA,1598,20.1
2008,Influenza and pneumonia,Michigan,MI,1853,16.9
2008,Influenza and pneumonia,Minnesota,MN,745,12.5
2008,Influenza and pneumonia,Mississippi,MS,626,21.9
2008,Influenza and pneumonia,Missouri,MO,1414,21.3
2008,Influenza and pneumonia,Montana,MT,168,14.6
